#Jellyfish(all)100702.txt
#http://forum.enjoysudoku.com/a-pure-jellyfish-collection-t5776.html
#Puzzle,Label,Score,JF>=
..........12..3..4.53..6..2....4..2....3..5...67..1..8....5.6.....9...7..81..7..5,W4-JPF-536,3,1
..........12..3..4.35..2..6....3..5....6..1...57..4..3....8.7.....9...2..64..7..1,W4-JPF-538,3,2
..........12..3..4.53..1..6....4..7....5..3...78..6..1....9.2.....6...5..31..5..8,W4-JPF-539,3,1
..........12..3..4.35..6..7....7..4....3..2...68..5..1....2.6.....9...8..51..8..2,W4-JPF-543,3,1
..........12..3..4.35..2..6....7..1....6..8...23..1..5....1.9.....5...2..47..6..3,W4-JPF-544,3,1
..........12..3..4.35..2..6....7..1....6..8...23..1..7....1.9.....4...2..76..5..3,W4-JPF-545,3,1
..........12..3..4.53..1..6....5..1....7..8...48..6..3....4.9.....6...5..31..5..2,W4-JPF-547,3,1
..........12..3..4.45..6..2....2..5....3..7...34..5..6....5.8.....9...1..26..1..5,W4-JPF-549,3,3
..........12..3..4.45..6..2....1..2....7..6...34..2..1....4.1.....8...9..76..1..3,W4-JPF-551,3,1
..........12..3..4.45..2..6....5..1....7..8...24..6..5....4.5.....3...9..63..5..1,W4-JPF-553,3,3
..........12..3..4.35..6..2....2..4....3..7...68..7..1....5.6.....9...8..51..8..7,W4-JPF-557,3,1
..........12..3..4.56..7..2....4..3....8..5...25..1..6....7.9.....2...1..34..6..5,W4-JPF-558,3,1
..........12..3..4.45..2..6....6..7....1..3...24..5..1....4.1.....8...9..63..7..2,W4-JPF-559,3,1
..........12..3..4.53..1..6....7..2....6..1...74..2..3....4.5.....8...9..61..5..2,W4-JPF-562,3,2
..........12..3..4.45..6..2....2..1....7..6...34..5..8....5.3.....9...8..28..4..1,W4-JPF-563,3,1
..........12..3..4.45..6..2....2..1....7..3...64..5..8....5.6.....9...8..28..4..1,W4-JPF-564,3,1
..........12..3..4.45..2..6....7..5....1..3...24..5..1....4.8.....6...9..73..1..2,W4-JPF-565,3,2
..........12..3..4.35..2..6....7..1....6..5...43..1..2....4.3.....1...8..26..9..1,W4-JPF-567,3,1
..........12..3..4.35..2..6....7..8....6..5...43..1..2....4.3.....1...9..86..5..1,W4-JPF-568,3,2
..........12..3..4.53..1..6....7..2....6..8...47..2..1....2.9.....5...3..61..7..2,W4-JPF-570,3,2
..........12..3..4.45..6..2....2..6....7..8...34..5..7....4.9.....5...3..26..1..5,W4-JPF-572,3,2
..........12..3..4.35..2..6....6..3....7..5...24..1..7....1.8.....4...2..63..5..1,W4-JPF-573,3,1
..........12..3..4.53..1..6....4..2....7..1...36..5..7....6.7.....8...9..41..7..5,W4-JPF-579,3,1
..........12..3..4.45..6..2....7..8....9..1...31..8..5....1.4.....2...3..56..4..8,W4-JPF-581,3,2
..........12..3..4.54..1..6....7..8....2..9...46..9..2....1.2.....4...5..79..6..1,W4-JPF-584,3,1
..........12..3..4.35..6..7....4..1....8..5...26..7..3....9.2.....5...6..43..1..5,W4-JPF-586,3,1
..........12..3..4.56..2..7....8..1....4..6...35..7..2....1.3.....9...5..24..6..1,W4-JPF-587,3,1
..........12..3..4.56..1..7....7..4....8..2...31..4..6....5.6.....9...3..67..2..5,W4-JPF-588,3,2
..........12..3..4.45..2..6....6..7....1..3...84..5..1....4.5.....9...8..63..1..2,W4-JPF-589,3,2
..........12..3..4.54..1..6....7..8....9..5...36..8..2....6.4.....5...2..85..2..1,W4-JPF-591,3,2
..........12..3..4.54..1..6....7..8....9..5...63..8..2....6.4.....5...2..85..2..1,W4-JPF-592,3,2
..........12..3..4.54..1..6....7..8....9..5...63..8..2....4.3.....5...2..85..2..1,W4-JPF-593,3,2
..........12..3..4.56..1..7....6..3....5..7...64..7..1....8.6.....4...9..31..2..5,W4-JPF-594,3,2
..........12..3..4.56..1..7....5..3....6..7...64..7..1....8.2.....4...9..31..6..5,W4-JPF-595,3,1
..........12..3..4.56..1..7....8..1....6..2...63..2..5....2.7.....9...6..41..5..3,W4-JPF-598,3,1
..........12..3..4.35..6..2....4..7....3..5...68..7..1....5.6.....9...8..71..8..5,W4-JPF-601,3,1
..........12..3..4.53..6..1....1..4....3..5...67..2..8....5.6.....9...7..28..7..5,W4-JPF-602,3,1
..........12..3..4.53..6..7....4..8....5..3...78..2..6....9.5.....7...2..36..5..8,W4-JPF-603,3,1
..........12..3..4.45..6..7....4..8....2..3...76..5..2....5.1.....7...9..53..2..6,W4-JPF-604,3,1
..........12..3..4.54..6..7....2..8....5..6...43..7..5....9.5.....4...3..76..5..1,W4-JPF-610,3,2
..........12..3..4.54..6..7....2..8....5..6...43..7..1....9.1.....4...3..76..1..5,W4-JPF-625,3,1
..........12..3..4.45..6..7....5..4....1..8...71..4..3....9.5.....7...1..63..5..2,W4-JPF-626,3,1
..........12..3..4.45..6..7....5..4....2..8...71..4..3....9.5.....7...1..63..5..2,W4-JPF-627,3,1
..........12..3..4.56..2..7....1..8....6..9...34..7..6....2.6.....4...5..75..6..2,W4-JPF-630,3,2
..........12..3..4.56..1..7....8..5....6..7...93..2..1....2.3.....5...4..61..4..5,W4-JPF-631,3,1
..........12..3..4.34..5..2....6..3....4..7...25..1..8....9.5.....1...8..48..2..1,W4-JPF-634,3,3
..........12..3..4.34..1..5....5..6....7..2...71..2..3....8.1.....4...9..53..7..2,W4-JPF-636,3,3
..........12..3..4.35..2..6....7..3....8..1...69..4..5....2.5.....6...9..93..5..2,W4-JPF-637,3,1
..........12..3..4.54..6..2....1..6....2..4...37..4..5....8.7.....9...5..26..7..3,W4-JPF-638,3,1
..........12..3..4.35..6..2....2..5....7..8...46..1..3....4.9.....1...6..23..7..1,W4-JPF-639,3,1
..........12..3..4.45..6..1....1..5....7..3...64..8..2....5.6.....9...8..31..4..5,W4-JPF-640,3,1
..........12..3..4.54..6..1....7..8....4..2...69..2..3....9.6.....2...1..43..1..5,W4-JPF-641,3,1
..........12..3..4.35..6..2....2..5....7..8...64..1..3....4.9.....1...6..23..7..1,W4-JPF-642,3,1
..........12..3..4.54..6..2....1..6....4..2...37..2..5....8.7.....9...5..46..5..3,W4-JPF-643,3,1
..........12..3..4.35..6..2....2..5....7..8...46..1..3....4.9.....1...6..23..8..1,W4-JPF-644,3,1
..........12..3..4.45..2..6....7..3....8..4...21..6..5....9.5.....6...1..83..5..2,W4-JPF-645,3,2
..........12..3..4.45..1..6....6..7....8..1...34..2..5....2.5.....9...3..56..4..2,W4-JPF-646,3,3
..........12..3..4.56..2..7....8..6....5..9...34..7..2....6.3.....4...1..25..1..6,W4-JPF-647,3,1
..........12..3..4.45..2..6....7..8....5..3...64..1..9....2.9.....6...1..53..4..2,W4-JPF-648,3,1
..........12..3..4.54..1..6....5..2....7..8...36..4..7....2.9.....1...3..45..7..2,W4-JPF-651,3,2
..........12..3..4.35..1..6....6..5....7..8...91..2..3....9.4.....2...1..63..7..2,W4-JPF-652,3,1
..........12..3..4.45..6..2....2..1....7..8...93..4..6....9.3.....1...6..24..5..1,W4-JPF-654,3,1
..........12..3..4.53..6..1....7..6....4..2...31..8..5....2.9.....8...3..46..1..2,W4-JPF-655,3,1
..........12..3..4.53..6..7....7..3....2..1...26..1..5....8.9.....4...6..35..7..1,W4-JPF-658,3,1
..........12..3..4.45..6..2....7..8....6..1...23..1..9....5.9.....1...3..94..2..1,W4-JPF-660,3,1
..........12..3..4.45..2..6....6..7....1..2...34..7..5....5.3.....8...9..26..4..7,W4-JPF-661,3,2
..........12..3..4.56..1..2....6..7....2..8...34..9..5....4.5.....9...1..29..5..3,W4-JPF-663,3,2
..........12..3..4.35..1..6....6..5....7..8...41..8..3....4.9.....8...1..63..2..8,W4-JPF-666,3,1
..........12..3..4.35..6..2....2..5....1..7...46..8..3....8.9.....4...6..23..1..8,W4-JPF-667,3,1
..........12..3..4.53..1..6....7..3....2..8...81..4..2....9.5.....4...2..38..2..1,W4-JPF-668,3,2
..........12..3..4.56..2..7....5..8....6..9...71..4..3....2.6.....7...1..45..6..2,W4-JPF-669,3,2
..........12..3..4.35..6..2....2..1....7..5...46..5..3....4.8.....5...6..23..9..5,W4-JPF-670,3,2
..........12..3..4.56..1..3....4..2....5..1...73..6..5....8.5.....7...9..41..5..6,W4-JPF-673,3,1
..........12..3..4.45..6..1....1..5....7..3...64..5..8....5.6.....2...9..31..4..5,W4-JPF-674,3,1
..........12..3..4.54..1..6....7..2....4..8...31..2..9....2.9.....6...3..49..5..1,W4-JPF-676,3,1
..........12..3..4.45..2..6....6..1....2..3...57..4..2....5.7.....8...9..64..7..1,W4-JPF-678,3,1
..........12..3..4.53..6..7....8..1....3..5...69..7..2....5.6.....4...9..27..9..5,W4-JPF-681,3,1
..........12..3..4.53..6..7....4..2....7..6...31..2..5....8.1.....9...3..46..5..2,W4-JPF-683,3,2
..........12..3..4.45..1..2....6..7....2..1...38..4..5....8.5.....9...3..29..5..8,W4-JPF-684,3,2
..........12..3..4.45..2..6....6..1....2..7...53..4..2....5.3.....8...9..64..7..1,W4-JPF-685,3,1
..........12..3..4.34..5..6....7..8....9..1...45..1..3....1.6.....4...5..73..6..9,W4-JPF-687,3,1
..........12..3..4.56..1..7....6..2....7..8...63..4..1....2.3.....4...5..71..9..2,W4-JPF-688,3,1
..........12..3..4.35..6..7....3..5....4..8...26..7..3....5.9.....1...6..74..8..5,W4-JPF-691,3,1
..........12..3..4.35..6..2....7..8....2..5...41..9..3....9.1.....4...6..23..5..9,W4-JPF-692,3,2
..........12..3..4.56..1..7....2..6....7..8...23..4..1....6.3.....4...5..71..9..6,W4-JPF-695,3,1
..........12..3..4.56..2..7....5..3....8..1...71..4..6....2.6.....7...9..43..6..2,W4-JPF-696,3,1
..........12..3..4.35..6..2....2..1....7..5...46..1..3....4.8.....1...6..23..9..1,W4-JPF-697,3,1
..........12..3..4.35..6..2....4..5....7..1...76..1..3....8.9.....1...2..43..7..1,W4-JPF-699,3,1
..........12..3..4.53..6..7....4..8....5..6...37..1..5....7.5.....9...2..41..5..3,W4-JPF-700,3,1
..........12..3..4.45..2..6....6..5....1..3...24..7..1....4.2.....8...7..36..1..5,W4-JPF-702,3,1
..........12..3..4.43..5..6....7..8....9..1...95..4..2....3.2.....1...5..64..9..1,W4-JPF-703,3,1
..........12..3..4.53..2..6....4..6....2..1...78..6..3....5.2.....9...8..31..7..5,W4-JPF-704,3,1
..........12..3..4.35..6..2....2..1....7..5...68..1..3....8.4.....1...6..23..4..1,W4-JPF-705,3,1
..........12..3..4.56..7..3....4..2....3..5...78..1..6....5.7.....9...8..61..8..5,W4-JPF-708,3,1
..........12..3..4.43..2..5....5..1....2..6...76..4..2....8.3.....9...7..54..7..1,W4-JPF-712,3,2
..........12..3..4.53..1..6....4..5....6..1...78..5..3....9.2.....8...7..26..4..5,W4-JPF-713,3,1
..........12..3..4.56..4..7....1..2....7..5...38..5..6....5.8.....9...3..64..8..2,W4-JPF-716,3,1
..........12..3..4.56..7..1....1..5....2..8...27..4..6....4.9.....3...7..61..2..5,W4-JPF-717,3,2
..........12..3..4.56..4..2....2..6....1..5...34..6..1....7.3.....8...9..29..1..6,W4-JPF-718,3,2
..........12..3..4.56..4..1....4..7....5..2...63..2..8....6.5.....2...9..81..5..3,W4-JPF-720,3,1
..........12..3..4.56..1..7....6..3....2..7...64..7..1....8.2.....4...9..31..2..5,W4-JPF-722,3,2
..........12..3..4.56..2..7....6..5....8..3...79..4..6....4.6.....7...1..93..1..2,W4-JPF-723,3,1
..........12..3..4.56..1..3....5..1....6..3...24..7..6....4.6.....8...9..71..5..2,W4-JPF-726,3,2
..........12..3..4.56..7..1....1..5....6..8...64..5..3....2.9.....5...7..41..6..5,W4-JPF-728,3,1
..........12..3..4.56..7..2....2..1....8..6...47..1..3....1.7.....9...5..34..6..1,W4-JPF-731,3,2
..........12..3..4.56..1..7....4..2....5..8...37..2..5....2.9.....6...1..43..7..2,W4-JPF-732,3,2
..........12..3..4.35..1..6....7..8....2..9...94..8..3....5.2.....4...6..83..2..9,W4-JPF-739,3,1
..........12..3..4.45..6..7....7..8....4..6...31..5..2....5.2.....9...4..27..1..3,W4-JPF-740,3,1
..........12..3..4.45..1..6....6..7....2..3...81..5..2....5.8.....9...4..63..4..1,W4-JPF-741,3,1
..........12..3..4.35..6..1....4..2....5..3...56..2..7....2.6.....8...9..74..5..2,W4-JPF-742,3,2
..........12..3..4.53..6..7....4..3....7..8...61..2..5....2.9.....1...5..34..7..6,W4-JPF-749,3,2
..........12..3..4.45..6..7....7..8....2..3...61..5..2....5.1.....9...4..73..4..6,W4-JPF-751,3,1
..........12..3..4.56..7..2....6..5....8..7...23..4..6....2.6.....1...9..74..6..5,W4-JPF-754,3,2
..........12..3..4.56..1..7....8..1....7..9...34..2..5....4.6.....1...3..75..6..2,W4-JPF-762,3,1
..........12..3..4.35..6..7....7..1....8..5...69..1..3....9.4.....1...6..73..4..9,W4-JPF-772,3,1
..........12..3..4.56..4..7....3..2....1..8...67..2..5....2.9.....5...1..74..1..6,W4-JPF-780,3,1
..........12..3..4.53..6..7....5..8....1..2...34..7..1....4.3.....9...6..27..1..5,W4-JPF-781,3,2
..........12..3..4.56..1..7....2..8....7..1...34..5..2....9.6.....5...3..71..4..5,W4-JPF-786,3,1
..........12..3..4.56..2..7....7..6....4..1...35..6..8....6.3.....9...8..87..5..6,W4-JPF-787,3,1
..........12..3..4.56..7..2....6..8....2..7...34..5..6....5.6.....1...3..27..4..5,W4-JPF-788,3,1
..........12..3..4.56..2..7....8..9....7..3...24..6..5....4.5.....6...1..73..5..2,W4-JPF-790,3,1
..........12..3..4.54..6..3....1..5....2..7...46..7..2....8.9.....4...6..31..2..7,W4-JPF-797,3,2
..........12..3..4.35..4..1....3..5....2..6...73..1..2....8.2.....7...9..41..6..5,W4-JPF-798,3,2
..........12..3..4.35..4..1....3..2....5..6...73..1..5....8.5.....7...9..41..6..2,W4-JPF-800,3,2
..........12..3..4.35..4..1....1..2....6..7...83..2..6....4.9.....5...3..61..8..2,W4-JPF-803,3,2
..........12..3..4.56..1..3....2..3....7..5...41..5..6....5.1.....8...9..64..2..5,W4-JPF-805,8,3
..........12..3..4.35..2..6....1..7....8..6...27..6..3....5.4.....9...6..73..1..5,W4-JPF-806,3,1
..........12..3..4.45..2..3....5..2....6..7...84..1..6....4.6.....9...3..21..6..8,W4-JPF-807,3,1
..........12..3..4.56..4..7....8..2....9..1...37..2..6....7.6.....4...5..63..5..2,W4-JPF-808,3,2
..........12..3..4.56..1..7....8..2....9..4...37..2..6....7.6.....1...5..63..5..2,W4-JPF-809,3,1
..........12..3..4.53..4..6....2..5....3..7...67..5..3....1.8.....6...9..41..2..5,W4-JPF-810,3,1
..........12..3..4.56..2..7....8..5....9..4...37..5..6....7.6.....2...1..63..1..5,W4-JPF-811,3,2
..........12..3..4.53..4..6....5..2....3..7...67..2..3....1.8.....6...9..41..5..2,W4-JPF-812,3,2
..........12..3..4.56..2..7....8..1....9..4...37..1..6....7.6.....2...5..63..5..1,W4-JPF-813,3,2
..........12..3..4.45..2..6....7..8....6..5...28..1..3....5.2.....9...4..83..6..5,W4-JPF-817,3,1
..........12..3..4.56..2..7....2..3....1..8...27..6..1....9.4.....5...1..73..4..6,W4-JPF-818,3,2
..........12..3..4.43..5..6....7..2....8..3...95..6..1....2.1.....6...4..29..4..5,W4-JPF-819,3,2
..........12..3..4.53..4..6....4..3....5..7...26..8..1....9.5.....6...1..38..5..2,W4-JPF-822,3,2
..........12..3..4.54..6..3....7..5....4..8...35..1..2....1.9.....6...2..46..2..1,W4-JPF-823,3,2
..........12..3..4.53..1..6....7..2....5..3...86..4..5....4.5.....9...8..38..5..1,W4-JPF-824,3,2
..........12..3..4.34..5..6....7..8....1..9...67..2..5....2.1.....6...3..71..4..2,W4-JPF-825,3,2
..........12..3..4.56..7..2....6..5....8..3...29..4..6....4.9.....2...1..93..1..7,W4-JPF-826,3,1
..........12..3..4.54..6..3....1..4....7..6...45..2..7....2.5.....8...9..36..7..2,W4-JPF-827,3,1
..........12..3..4.54..6..2....7..2....4..6...23..5..8....9.8.....5...1..36..8..5,W4-JPF-828,3,1
..........12..3..4.56..7..3....5..3....3..7...31..4..6....6.2.....8...9..47..2..1,W4-JPF-830,3,2
..........12..3..4.56..4..7....8..6....2..1...37..6..5....6.3.....4...9..25..7..1,W4-JPF-832,3,1
..........12..3..4.56..4..7....7..8....1..2...64..5..1....5.9.....2...3..75..1..2,W4-JPF-833,3,1
..........12..3..4.45..6..7....6..3....1..4...76..2..1....5.8.....2...9..37..1..2,W4-JPF-838,3,2
..........12..3..4.45..6..7....6..3....2..4...76..1..2....5.8.....1...9..37..2..1,W4-JPF-840,3,2
..........12..3..4.56..4..7....6..2....7..8...43..1..6....1.9.....5...3..71..6..2,W4-JPF-842,3,2
..........12..3..4.43..5..1....6..3....7..8...74..1..6....5.2.....9...6..36..4..5,W4-JPF-846,3,2
..........12..3..4.45..6..1....7..8....2..3...91..5..2....1.2.....9...4..54..2..9,W4-JPF-847,3,2
..........12..3..4.35..1..2....3..6....5..7...63..4..5....8.5.....2...9..41..5..6,W4-JPF-848,8,3
..........12..3..4.53..1..2....6..7....2..8...38..7..5....4.9.....1...3..21..5..8,W4-JPF-850,3,1
..........12..3..4.43..2..5....6..7....1..8...35..7..9....5.4.....2...9..91..4..3,W4-JPF-852,3,1
..........12..3..4.53..2..1....6..7....8..5...24..5..6....3.9.....5...2..36..1..5,W4-JPF-853,3,3
..........12..3..4.35..1..2....6..5....2..4...74..5..3....1.8.....9...7..21..7..5,W4-JPF-854,3,3
..........12..3..4.45..6..2....2..7....8..4...54..1..6....3.9.....1...6..23..5..1,W4-JPF-856,3,3
..........12..3..4.53..1..2....6..4....2..7...38..4..5....8.9.....1...3..21..5..7,W4-JPF-857,3,1
..........12..3..4.35..2..6....7..4....6..5...43..8..2....1.3.....9...1..21..5..8,W4-JPF-858,3,1
..........12..3..4.35..1..6....7..4....6..2...43..2..5....1.8.....9...3..51..6..2,W4-JPF-867,3,3
..........12..3..4.43..1..5....6..7....1..3...58..9..1....5.4.....9...2..39..4..8,W4-JPF-868,3,2
..........12..3..4.43..1..5....6..7....1..3...85..9..1....5.4.....9...2..39..4..8,W4-JPF-869,3,2
..........12..3..4.45..1..2....2..6....7..4...83..6..5....1.8.....9...3..56..8..1,W4-JPF-873,3,1
..........12..3..4.35..6..7....3..5....2..8...27..4..3....5.6.....7...9..54..2..1,W4-JPF-877,3,1
..........12..3..4.54..6..7....2..1....8..5...47..1..6....3.6.....4...9..23..7..1,W4-JPF-879,3,1
..........12..3..4.45..1..6....7..2....6..8...94..2..3....2.5.....1...3..61..9..2,W4-JPF-882,3,1
..........12..3..4.45..1..6....7..2....6..5...84..2..3....2.9.....1...3..61..8..2,W4-JPF-883,3,1
..........12..3..4.35..2..6....7..5....6..4...83..5..1....2.8.....9...3..61..8..5,W4-JPF-885,3,1
..........12..3..4.45..6..2....1..7....3..5...31..4..6....2.8.....5...9..64..8..5,W4-JPF-886,3,2
..........12..3..4.34..5..6....7..1....6..8...73..1..5....2.7.....9...4..45..7..3,W4-JPF-887,3,1
..........12..3..4.34..5..6....6..4....2..1...47..1..5....8.5.....9...7..63..7..1,W4-JPF-888,3,2
..........12..3..4.56..2..1....2..5....4..3...75..6..2....8.1.....5...9..63..4..7,W4-JPF-891,3,1
..........12..3..4.35..6..7....2..8....1..5...71..4..6....4.6.....9...1..93..7..5,W4-JPF-892,3,1
..........12..3..4.45..6..1....3..6....5..7...34..1..5....8.5.....4...9..61..5..2,W4-JPF-895,8,3
..........12..3..4.43..5..6....5..2....1..7...65..4..1....8.1.....6...9..34..1..2,W4-JPF-897,8,3
..........12..3..4.45..6..1....3..6....5..7...31..4..5....8.5.....1...9..64..5..2,W4-JPF-898,8,3
..........12..3..4.54..6..1....2..7....1..8...23..4..5....6.3.....9...1..46..5..9,W4-JPF-899,3,2
..........12..3..4.43..5..6....7..2....6..4...85..4..1....3.8.....9...5..61..8..2,W4-JPF-901,3,1
..........12..3..4.54..6..1....2..7....1..8...23..4..5....9.3.....6...1..49..5..6,W4-JPF-902,3,2
..........12..3..4.35..1..6....7..2....6..4...43..2..1....2.8.....9...3..61..5..2,W4-JPF-904,8,3
..........12..3..4.43..5..6....3..5....1..7...36..4..1....8.1.....6...9..54..1..2,W4-JPF-905,7,3
..........12..3..4.56..2..1....7..1....4..6...35..8..2....1.3.....9...5..24..6..8,W4-JPF-906,3,1
..........12..3..4.35..1..6....7..2....6..8...43..2..5....1.3.....4...9..61..5..2,W4-JPF-908,3,1
..........12..3..4.53..2..6....6..7....8..1...34..7..5....7.9.....2...3..26..5..7,W4-JPF-912,3,1
..........12..3..4.45..6..1....2..3....6..1...76..4..2....7.8.....1...5..54..2..3,W4-JPF-917,3,1
..........12..3..4.53..2..6....3..2....7..4...86..1..5....9.5.....6...3..21..5..8,W4-JPF-920,3,2
..........12..3..4.54..6..1....3..7....1..4...86..5..2....5.9.....4...6..21..8..5,W4-JPF-921,3,2
..........12..3..4.35..1..6....7..2....6..4...83..4..5....1.8.....9...3..56..8..2,W4-JPF-922,3,1
..........12..3..4.54..6..7....2..8....6..7...63..5..1....1.2.....9...4..45..2..3,W4-JPF-923,3,2
..........12..3..4.56..7..1....8..2....6..9...39..2..7....2.7.....4...1..65..1..3,W4-JPF-925,3,1
..........12..3..4.35..1..6....7..1....3..8...63..4..7....3.2.....5...9..74..2..5,W4-JPF-926,3,2
..........12..3..4.56..7..2....6..1....8..3...21..4..9....4.9.....2...6..93..6..7,W4-JPF-927,3,1
..........12..3..4.54..6..2....1..2....7..8...43..2..5....4.9.....6...3..86..5..1,W4-JPF-929,3,1
..........12..3..4.35..1..6....3..7....8..2...61..5..3....5.9.....6...4..54..2..1,W4-JPF-933,8,3
..........12..3..4.45..6..2....7..3....1..8...21..4..5....9.5.....2...1..93..5..6,W4-JPF-936,3,2
..........12..3..4.45..6..1....2..6....7..1...23..4..7....8.3.....1...9..74..2..5,W4-JPF-937,3,1
..........12..3..4.54..1..6....7..2....4..6...36..2..8....9.5.....5...3..45..8..2,W4-JPF-938,3,2
..........12..3..4.53..6..1....6..3....2..7...64..8..2....9.5.....4...2..35..2..8,W4-JPF-939,3,1
..........12..3..4.54..6..1....3..7....8..6...31..2..8....5.9.....2...4..28..1..5,W4-JPF-944,3,1
..........12..3..4.54..6..7....7..8....2..1...46..5..2....5.9.....1...3..75..2..1,W4-JPF-945,3,1
..........12..3..4.53..6..7....7..5....4..2...26..5..3....5.1.....8...9..41..7..2,W4-JPF-946,3,2
..........12..3..4.35..6..1....3..6....2..5...47..5..3....8.9.....7...2..61..2..5,W4-JPF-947,3,1
..........12..3..4.45..6..7....8..2....4..5...71..5..6....5.6.....3...9..23..7..1,W4-JPF-951,3,1
..........12..3..4.45..1..6....7..1....2..8...24..9..7....9.6.....3...5..73..4..9,W4-JPF-952,3,1
..........12..3..4.53..6..7....8..1....9..3...61..4..5....3.7.....4...5..27..5..6,W4-JPF-956,3,2
..........12..3..4.45..1..6....7..2....4..1...83..2..5....1.8.....9...3..56..8..2,W4-JPF-959,3,1
